id,contract_file,vulnerability,detector,function_name,function_code,dataset
11905,0x651347bc940355451e02174ae5f0ba2475de5638,Timestamp-Dependency,timestamp,is_leap_year,"    function is_leap_year() private {
        if (now >= _year + 31557600) {
            _year = _year + 31557600; 
            _year_count = _year_count + 1; 
            _currentMined = 0; 
            if (((_year_count - 2018) % 4 == 0) && (_year_count != 2018)) {
                _maxMiningReward = _maxMiningReward / 2; 
                _miningReward = _maxMiningReward / 10000; 
            }
            if ((_year_count % 4 == 1) && ((_year_count - 1) % 100 != 0)) {
                _year = _year + 86400; 
            } else if ((_year_count - 1) % 400 == 0) {
                _year = _year + 86400; 
            }
        }
    }",smartbugs_wild
11906,0x62781f11b58e2caf8f28eaebc73fe711c634dcff,Timestamp-Dependency,timestamp,lookBonus,"    function lookBonus(address _holder) internal view returns(uint256[2] memory bonuses) {
        bonuses[0] = 0;
        bonuses[1] = 0;
        if (!isBonus(_holder) || !listing) {
            return bonuses;
        }
        uint256 pastDays = (now.sub((lastUpdate[_holder].mul(1 days)).add(launchTime))).div(1 days);
        if (pastDays == 0) {
            return bonuses;
        }
        pastDays--;
        uint256 ratePlus = (uint256(79278270803939347179781233096)).powFixed(pastDays); 
        uint256 rateMinus = (uint256(79178054224589328007306667576)).powFixed(pastDays); 
        ratePlus += rateMinus; 
        rateMinus = ratePlus - (rateMinus << 1); 
        uint256 x0 = WRDBalances[_holder] + WR2DailyHoldBalances[_holder].mulFixed(bonusWR2toWRD); 
        uint256 y0 = WR2Balances[_holder] + WRDDailyHoldBalances[_holder].mulFixed(bonusWRDtoWR2); 
        bonuses[0] = ratePlus.mulFixed(x0) + rateMinus.mulFixed(y0).mulFixed(uint256(12527072418752396559320690078)); 
        bonuses[1] = rateMinus.mulFixed(x0).mulFixed(uint256(501082896750095862372827603139)) + ratePlus.mulFixed(y0); 
        bonuses[0] = (bonuses[0] >> 1) - WRDBalances[_holder]; 
        bonuses[1] = (bonuses[1] >> 1) - WR2Balances[_holder]; 
        return bonuses;
    }",smartbugs_wild
11907,0x62781f11b58e2caf8f28eaebc73fe711c634dcff,Timestamp-Dependency,timestamp,updateBonus,"    function updateBonus(address _holder) internal {
        uint256 pastDays = now.sub((lastUpdate[_holder].mul(1 days)).add(launchTime)).div(1 days);
        if (pastDays > 0) {
            uint256[2] memory arr = lookBonus(_holder);
            lastUpdate[_holder] = lastUpdate[_holder].add(pastDays);
            WRDDailyHoldBalances[_holder] = WRDBalances[_holder].add(arr[0]);
            WR2DailyHoldBalances[_holder] = WR2Balances[_holder].add(arr[1]);
            if (arr[0] > 0) mint(_holder, arr[0]);
            if (arr[1] > 0) wr2Token.mint(_holder, arr[1]);
        }
    }",smartbugs_wild
11908,0x62781f11b58e2caf8f28eaebc73fe711c634dcff,Timestamp-Dependency,timestamp,transferWRD,"    function transferWRD(address _from, address _to, uint256 _value) internal {
        if (listing) {
            updateBonus(_from);
            updateBonus(_to);
        } else {
            WRDDailyHoldBalances[_to] = WRDDailyHoldBalances[_to].add(_value);
        }
        require(WRDBalances[_from].sub(lockUpAmount(_from)) >= _value);
        WRDBalances[_from] = WRDBalances[_from].sub(_value);
        WRDBalances[_to] = WRDBalances[_to].add(_value);
        WRDDailyHoldBalances[_from] = min(
            WRDDailyHoldBalances[_from],
            WRDBalances[_from]
        );
    }",smartbugs_wild
11909,0x62781f11b58e2caf8f28eaebc73fe711c634dcff,Timestamp-Dependency,timestamp,min,"    function min(uint a, uint b) internal pure returns(uint) {
        if (a > b) return b;
        return a;
    }",smartbugs_wild
11910,0x62781f11b58e2caf8f28eaebc73fe711c634dcff,Timestamp-Dependency,timestamp,lockUpAmount,"    function lockUpAmount(address _holder) internal view returns(uint) {
        uint percentage = 100;
        if (now >= launchTime.add(uint(12).mul(month))) {
            uint pastMonths = (now.sub(launchTime.add(uint(12).mul(month)))).div(month);
            percentage = 0;
            if (pastMonths < 50) {
                percentage = uint(100).sub(uint(2).mul(pastMonths));
            }
        }
        return (presaleTokens[_holder]).mul(percentage).div(100);
    }",smartbugs_wild
11911,0x62781f11b58e2caf8f28eaebc73fe711c634dcff,Re-entrancy,reentrancy-no-eth,addSpecialsaleTokens,"    function addSpecialsaleTokens(address to, uint256 amount) external onlyWhitelisted {
        transferWRD(msg.sender, to, amount);
        presaleTokens[to] = presaleTokens[to].add(amount);
        emit Transfer(msg.sender, to, amount);
    }",smartbugs_wild
11912,0x62781f11b58e2caf8f28eaebc73fe711c634dcff,Re-entrancy,reentrancy-no-eth,addAirdropTokens,"    function addAirdropTokens(address[] calldata sender, uint256[] calldata amount) external onlyWhitelistAdmin {
        require(sender.length > 0 && sender.length == amount.length);
        for (uint i = 0; i < sender.length; i++) {
            transferWRD(address(this), sender[i], amount[i]);
            presaleTokens[sender[i]] = presaleTokens[sender[i]].add(amount[i]);
            totalAirdropTokens = totalAirdropTokens.add(amount[i]);
            emit Transfer(address(this), sender[i], amount[i]);
        }
    }",smartbugs_wild
11913,0x62781f11b58e2caf8f28eaebc73fe711c634dcff,Re-entrancy,reentrancy-no-eth,transferWR2,"    function transferWR2(address _from, address _to, uint256 _value) external {
        require(msg.sender == address(wr2Token));
        if (listing) {
            updateBonus(_from);
            updateBonus(_to);
        } else {
            WR2DailyHoldBalances[_to] = WR2DailyHoldBalances[_to].add(_value);
        }
        require(WR2Balances[_from] >= _value);
        WR2Balances[_from] = WR2Balances[_from].sub(_value);
        WR2Balances[_to] = WR2Balances[_to].add(_value);
        WR2DailyHoldBalances[_from] = min(
            WR2DailyHoldBalances[_from],
            WR2Balances[_from]
        );
    }",smartbugs_wild
11914,0x62781f11b58e2caf8f28eaebc73fe711c634dcff,Re-entrancy,reentrancy-no-eth,transferFrom,"    function transferFrom(address _from, address _to, uint256 _value) public returns(bool) {
        require(_to != address(0));
        require(_value <= allowed[_from][msg.sender]);
        transferWRD(_from, _to, _value);
        allowed[_from][msg.sender] = allowed[_from][msg.sender].sub(_value);
        emit Transfer(_from, _to, _value);
        return true;
    }",smartbugs_wild
11915,0x62781f11b58e2caf8f28eaebc73fe711c634dcff,Re-entrancy,reentrancy-no-eth,addPresaleTokens,"    function addPresaleTokens(address[] calldata sender, uint256[] calldata amount) external onlyWhitelistAdmin {
        require(sender.length > 0 && sender.length == amount.length);
        for (uint i = 0; i < sender.length; i++) {
            transferWRD(address(this), sender[i], amount[i]);
            presaleTokens[sender[i]] = presaleTokens[sender[i]].add(amount[i]);
            totalPresaleTokens = totalPresaleTokens.add(amount[i]);
            emit Transfer(address(this), sender[i], amount[i]);
        }
    }",smartbugs_wild
11916,0x602454de8fffae1ad6bdcd58f2a6e98f92bc63ec,Re-entrancy,reentrancy-unlimited-gas,refund,"    function refund() public {
        require(refunding);
        uint256 depositedValue = deposited[msg.sender];
        deposited[msg.sender] = 0;
        msg.sender.transfer(depositedValue);
        emit Refunded(msg.sender, depositedValue);
    }",smartbugs_wild
11917,0x602454de8fffae1ad6bdcd58f2a6e98f92bc63ec,Timestamp-Dependency,timestamp,updateEndTime,"    function updateEndTime(uint256 newTime) onlyOwner external {
        require(newTime > startTime);
        endTime = newTime;
        emit EndTimeUpdated();
    }",smartbugs_wild
11918,0x602454de8fffae1ad6bdcd58f2a6e98f92bc63ec,Timestamp-Dependency,timestamp,releaseEQUITokens,"    function releaseEQUITokens(bytes32 hash, uint8 v, bytes32 r, bytes32 s) public whenNotPaused {
        require(now >= releaseTime);
        require(balances[msg.sender] > 0);
        uint256 amount = balances[msg.sender];
        balances[msg.sender] = 0;
        require(isWhitelistedAddress(hash, v, r, s));
        if (!token.transferFrom(tokenWallet, msg.sender, amount)) {
            revert();
        }
        emit TokenReleased(msg.sender, amount);
    }",smartbugs_wild
11919,0x602454de8fffae1ad6bdcd58f2a6e98f92bc63ec,Timestamp-Dependency,timestamp,releaseEQUIWihtoutKYC,"    function releaseEQUIWihtoutKYC() public whenNotPaused {
        require(now >= releaseTime);
        require(isKYCRequired == false);
        require(balances[msg.sender] > 0);
        uint256 amount = balances[msg.sender];
        balances[msg.sender] = 0;
        if (!token.transferFrom(tokenWallet, msg.sender, amount)) {
            revert();
        }
        emit TokenReleased(msg.sender, amount);
    }",smartbugs_wild
11920,0x602454de8fffae1ad6bdcd58f2a6e98f92bc63ec,Timestamp-Dependency,timestamp,validPurchase,"    function validPurchase() internal view {
        require(msg.value != 0);
        require(now >= startTime && now <= endTime);
    }",smartbugs_wild
11921,0x50f7c95b7e82ea5e0953de8c7ead20a9dd289ec2,Unhandled-Exceptions,unchecked-send,withdraw,"    function withdraw(uint _amountInwei) onlyOwner {
        require(this.balance > _amountInwei);
        require(msg.sender == owner);
        owner.send(_amountInwei);
    }",smartbugs_wild
11922,0x50f7c95b7e82ea5e0953de8c7ead20a9dd289ec2,Re-entrancy,reentrancy-unlimited-gas,sell,"    function sell(uint amount) returns(uint revenue) {
        require(balances[msg.sender] >= amount); 
        balances[this] += amount; 
        balances[msg.sender] -= amount; 
        revenue = amount * sellPrice;
        require(msg.sender.send(revenue)); 
        Transfer(msg.sender, this, amount); 
        return revenue; 
    }",smartbugs_wild
11923,0x3b820a1e03025d0fe6bc211b2550626b68a3b27c,Re-entrancy,reentrancy-unlimited-gas,sellTokens,"    function sellTokens(address payable from, uint256 value) internal {
        uint256 ethers = address(this).balance;
        if (int256(value) < x) {
            ethers = uint256(Dc(x, value, n));
        }
        _burn(address(this), value);
        from.transfer(ethers);
        emit Sell(from, value, ethers);
        changeSBalance(from, int256(ethers) * (-1));
        recalcValues();
    }",smartbugs_wild
11924,0x3625fd10e2b4e6a81e57038756e39542fe4ca02f,Re-entrancy,reentrancy-benign,openCdp,"    function openCdp(uint256 _leverage, uint256 _leverageSizeInAttoeth, uint256 _allowedFeeInAttoeth, uint256 _affiliateFeeInAttoeth, address _affiliateAddress) public payable returns(bytes32 _cdpId) {
        require(_leverage >= 100 && _leverage <= 300);
        uint256 _lockedInCdpInAttoeth = _leverageSizeInAttoeth.mul(_leverage).div(100);
        uint256 _loanInAttoeth = _lockedInCdpInAttoeth.sub(_leverageSizeInAttoeth);
        uint256 _providerFeeInAttoeth = _loanInAttoeth.mul18(providerFeePerEth);
        require(_providerFeeInAttoeth <= _allowedFeeInAttoeth);
        uint256 _drawInAttodai = _loanInAttoeth.mul18(uint256(maker.pip().read()));
        uint256 _pethLockedInCdp = _lockedInCdpInAttoeth.div27(maker.per());
        weth.deposit.value(_leverageSizeInAttoeth)();
        _cdpId = maker.open();
        maker.join(_pethLockedInCdp);
        maker.lock(_cdpId, _pethLockedInCdp);
        maker.draw(_cdpId, _drawInAttodai);
        uint256 _wethBoughtInAttoweth = oasis.sellAllAmount(dai, _drawInAttodai, weth, 0);
        uint256 _refundDue = msg.value.add(_wethBoughtInAttoweth).sub(_lockedInCdpInAttoeth).sub(_providerFeeInAttoeth).sub(_affiliateFeeInAttoeth);
        if (_loanInAttoeth > _wethBoughtInAttoweth) {
            weth.deposit.value(_loanInAttoeth - _wethBoughtInAttoweth)();
        }
        if (_providerFeeInAttoeth != 0) {
            asyncSend(owner, _providerFeeInAttoeth);
        }
        if (_affiliateFeeInAttoeth != 0) {
            asyncSend(_affiliateAddress, _affiliateFeeInAttoeth);
        }
        emit NewCup(msg.sender, _cdpId);
        maker.give(_cdpId, msg.sender);
        if (_refundDue > 0) {
            require(msg.sender.call.value(_refundDue)());
        }
    }",smartbugs_wild
11925,0x316e7d7f3d9584b276fb68028b74fcdbaec56481,Re-entrancy,reentrancy-unlimited-gas,buyTokens,"    function buyTokens() public payable {
        require(!isPaused);
        uint256 weiAmount = msg.value;
        uint256 tokens = weiAmount.mul(1000).div(rate);
        require(tokens >= minimumSupply * DEC);
        require(totalSupply().add(tokens) <= hardCap);
        _mint(msg.sender, tokens);
        owner().transfer(msg.value);
        emit TokenPurchase(msg.sender, weiAmount, tokens, tokens.div(DEC), totalSupply().div(DEC));
    }",smartbugs_wild
11926,0x2160e6c0ae8ca7d62fe1f57fc049f8363283ff5f,Re-entrancy,reentrancy-unlimited-gas,fallback,"    function() payable {
        if (!purchasingAllowed) {
            throw;
        }
        if (msg.value == 0) {
            return;
        }
        if (block.number >= 4370000) {
            throw;
        }
        uint256 BPTperEth = 1000;
        if (block.number >= (startingBlock + 80600)) {
            BPTperEth = 800;
        }
        if (block.number >= (startingBlock + 161200)) {
            BPTperEth = 640;
        }
        if (block.number >= (startingBlock + 241800)) {
            BPTperEth = 512;
        }
        if (block.number >= (startingBlock + 322400)) {
            BPTperEth = 410;
        }
        owner.transfer(msg.value);
        totalContribution += msg.value;
        uint256 tokensIssued = (msg.value * BPTperEth);
        totalSupply += tokensIssued;
        balances[msg.sender] += tokensIssued;
        Transfer(address(this), msg.sender, tokensIssued);
    }",smartbugs_wild
